Investor_name_link,country,Investor_name,Investor_type,state_province
http://www.privco.com/investors/business-incubator-sbdc/dc-sbdc-at-the-howard-university-school-of-business-gadget-center,United States,DC SBDC at the Howard University School of Business GADGET Center,Business Incubator / SBDC,Washington D.C.
http://www.privco.com/investors/private-equity/addison-capital-partners,United States,Addison Capital Partners,Private Equity,Florida
http://www.privco.com/investors/private-equity/ae-industrial-partners-llc,United States,"AE Industrial Partners, LLC",Private Equity,Florida
http://www.privco.com/investors/private-equity/agnelli-group,United States,Agnelli Group,Private Equity,Florida
http://www.privco.com/investors/angel-investor-group/agp-miami,United States,AGP Miami,Angel Investor Group,Florida
http://www.privco.com/investors/private-equity-venture-capital/ags-capital-group-llc,United States,AGS Capital Group LLC,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/angel-individual/albert-prast,United States,Albert Prast,Angel / Individual,Florida
http://www.privco.com/investors/angel-individual/alex-stancioff,United States,Alex Stancioff,Angel / Individual,Florida
http://www.privco.com/investors/venture-capital/alliance-technology-ventures,United States,Alliance Technology Ventures,Venture Capital,Florida
http://www.privco.com/investors/venture-capital/amiata-ventures,United States,Amiata Ventures,Venture Capital,Florida
http://www.privco.com/investors/private-equity/andlinger-and-company-inc,United States,"Andlinger & Company, Inc.",Private Equity,Florida
http://www.privco.com/investors/angel-investor-group/angel-forum-of-florida,United States,Angel Forum of Florida,Angel Investor Group,Florida
http://www.privco.com/investors/private-equity-venture-capital/ge-antares-capital-corporation,United States,Antares Capital Corporation,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/private-equity/ap-capital-partners,United States,AP Capital Partners,Private Equity,Florida
http://www.privco.com/investors/other-investment-firm/apollo-aviation-group-llc,United States,"Apollo Aviation Group, LLC",Other Investment Firm,Florida
http://www.privco.com/investors/venture-capital/arsenal-venture-partners,United States,Arsenal Venture Partners,Venture Capital,Florida
http://www.privco.com/investors/private-equity/astralis-group-llc,United States,Astralis Group LLC,Private Equity,Florida
http://www.privco.com/investors/private-equity-venture-capital/big-capital-llc,United States,B.I.G. Capital LLC,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/private-equity-venture-capital/baldwin-beach-capital,United States,Baldwin Beach Capital,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/venture-capital/ballast-point-venture-partners-lp,United States,"Ballast Point Venture Partners, L.P.",Venture Capital,Florida
http://www.privco.com/investors/private-equity/banyan-mezzanine-fund,United States,Banyan Mezzanine Fund,Private Equity,Florida
http://www.privco.com/investors/business-incubator-sbdc/bay-county-small-business-incubator,United States,Bay County Small Business Incubator,Business Incubator / SBDC,Florida
http://www.privco.com/investors/private-equity/bayside-capital-llc,United States,Bayside Capital LLC,Private Equity,Florida
http://www.privco.com/investors/private-equity-venture-capital/bear-creek-capital,United States,Bear Creek Capital,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/business-incubator-sbdc/beaver-street-enterprise-center,United States,Beaver Street Enterprise Center,Business Incubator / SBDC,Florida
http://www.privco.com/investors/business-incubator-sbdc/beta-1,United States,BETA-1,Business Incubator / SBDC,Florida
http://www.privco.com/investors/business-incubator-sbdc/151-locust,United States,151 Locust,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/venture-capital/accuitive-medical-ventures-llc,United States,"Accuitive Medical Ventures, LLC",Venture Capital,Georgia
http://www.privco.com/investors/business-incubator-sbdc/advanced-technology-development-center,United States,Advanced Technology Development Center,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/private-equity/argonne-capital-group-llc,United States,"Argonne Capital Group, LLC",Private Equity,Georgia
http://www.privco.com/investors/angel-investor-group/ariel-savannah-angel-partners,United States,Ariel Savannah Angel Partners,Angel Investor Group,Georgia
http://www.privco.com/investors/corporate/arris-group-inc,United States,"ARRIS Group, Inc.",Corporate,Georgia
http://www.privco.com/investors/business-incubator-sbdc/atdc-savannah,United States,ATDC Savannah,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/private-equity/atlanta-equity-investors-llc,United States,"Atlanta Equity Investors, LLC",Private Equity,Georgia
http://www.privco.com/investors/angel-investor-group/atlanta-technology-angels,United States,Atlanta Technology Angels,Angel Investor Group,Georgia
http://www.privco.com/investors/venture-capital/atlanta-ventures,United States,Atlanta Ventures,Venture Capital,Georgia
http://www.privco.com/investors/angel-individual/bill-wade,United States,Bill Wade,Angel / Individual,Georgia
http://www.privco.com/investors/venture-capital/bip-capital,United States,BIP Capital,Venture Capital,Georgia
http://www.privco.com/investors/venture-capital/bip-opportunities-fund,United States,BIP Opportunities Fund,Venture Capital,Georgia
http://www.privco.com/investors/venture-capital/blh-venture-partners-llc,United States,"BLH Venture Partners, LLC",Venture Capital,Georgia
http://www.privco.com/investors/other-investment-firm/bluearc-capital-management-llc,United States,"BlueArc Capital Management, LLC",Other Investment Firm,Georgia
http://www.privco.com/investors/private-equity/bluewaters-investment-group,United States,BlueWaters Investment Group,Private Equity,Georgia
http://www.privco.com/investors/private-equity/brighton-partners-llc,United States,"Brighton Partners, LLC",Private Equity,Georgia
http://www.privco.com/investors/private-equity/buckhead-investment-partners-llc,United States,"Buckhead Investment Partners, LLC",Private Equity,Georgia
http://www.privco.com/investors/business-incubator-sbdc/business-expansion-center,United States,Business Expansion Center,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/private-equity/candb-capital-lp,United States,"C&B Capital, L.P.",Private Equity,Georgia
http://www.privco.com/investors/venture-capital/cairnwood-group,United States,Cairnwood Group,Venture Capital,Georgia
http://www.privco.com/investors/lender/capital-access-network-inc,United States,"Capital Access Network, Inc.",Lender,Georgia
http://www.privco.com/investors/private-equity/caymus-equity-partners-llc,United States,Caymus Equity Partners LLC,Private Equity,Georgia
http://www.privco.com/investors/angel-investor-group/ceo-ventures,United States,CEO Ventures,Angel Investor Group,Georgia
http://www.privco.com/investors/private-equity/cerner-capital,United States,Cerner Capital,Private Equity,Georgia
http://www.privco.com/investors/business-incubator-sbdc/agribusiness-incubator-program,United States,Agribusiness Incubator Program,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/venture-capital/blue-startups,United States,Blue Startups,Venture Capital,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/east-hawaii-sbdc,United States,East Hawaii SBDC,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/venture-capital/enerdigm-ventures,United States,Enerdigm Ventures,Venture Capital,Hawaii
http://www.privco.com/investors/angel-investor-group/hawaii-angels,United States,Hawaii Angels,Angel Investor Group,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/hawaii-business-research-library,United States,Hawaii Business Research Library,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/hawaii-sbdc-network,United States,Hawaii SBDC Network,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/venture-capital/hms-hawaii-management,United States,HMS Hawaii Management,Venture Capital,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/honolulu-waikiki-sbdc,United States,Honolulu / Waikiki SBDC,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/kauai-sbdc,United States,Kauai SBDC,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/venture-capital/kolohala-ventures,United States,Kolohala Ventures,Venture Capital,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/lokahi-pacific-wailuku-small-business-incubator,United States,Lokahi Pacific-Wailuku Small Business Incubator,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/manoa-innovation-center,United States,Manoa Innovation Center,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/mauii-sbdc,United States,Maui SBDC,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/business-incubator-sbdc/mbloom,United States,mbloom,Business Incubator / SBDC,Hawaii
http://www.privco.com/investors/angel-individual/steve-markowitz,United States,Steve Markowitz,Angel / Individual,Hawaii
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
http://www.privco.com/investors/private-equity-venture-capital/americas-bullion-royalty-corp,United States,Americas Bullion Royalty Corp,Private Equity & Venture Capital,Idaho
http://www.privco.com/investors/angel-investor-group/boise-angel-alliance,United States,Boise Angel Alliance,Angel Investor Group,Idaho
http://www.privco.com/investors/business-incubator-sbdc/csi-small-business-incubator,United States,CSI Small Business Incubator,Business Incubator / SBDC,Idaho
http://www.privco.com/investors/business-incubator-sbdc/economic-development-corporation-of-sandpoint,United States,Economic Development Corporation of Sandpoint,Business Incubator / SBDC,Idaho
http://www.privco.com/investors/venture-capital/highway-12-ventures-inc,United States,"Highway 12 Ventures, Inc.",Venture Capital,Idaho
http://www.privco.com/investors/business-incubator-sbdc/idaho-economic-development-association,United States,Idaho Economic Development Association,Business Incubator / SBDC,Idaho
http://www.privco.com/investors/business-incubator-sbdc/idaho-innovation-center,United States,Idaho Innovation Center,Business Incubator / SBDC,Idaho
http://www.privco.com/investors/business-incubator-sbdc/idaho-sbdc,United States,Idaho SBDC,Business Incubator / SBDC,Idaho
http://www.privco.com/investors/angel-investor-group/keiretsu-forum-boise,United States,Keiretsu Forum- Boise,Angel Investor Group,Idaho
http://www.privco.com/investors/angel-individual/kevin-learned,United States,Kevin Learned,Angel / Individual,Idaho
http://www.privco.com/investors/venture-capital/micron-ventures,United States,Micron Ventures,Venture Capital,Idaho
